pcbSize,pcbType,RefDes,X,Y,segment,boundingX,boundingY,boundingWidth,boundingHeight,,
30,top,76,12900,-5900,B,-1300,400,18000,9400,,
30,top,77,14300,-5900,B,-1300,400,18000,9400,,
30,top,78,15700,-5900,B,-1300,400,18000,9400,,
30,top,79,400,-6600,F,-1300,400,18000,9400,,
30,top,80,1800,-6600,F,-1300,400,18000,9400,,
30,top,81,13600,-6600,B,-1300,400,18000,9400,,
30,top,82,15000,-6600,B,-1300,400,18000,9400,,
30,top,83,-300,-7300,F,-1300,400,18000,9400,,
30,top,84,1100,-7300,F,-1300,400,18000,9400,,
30,top,85,2500,-7300,F,-1300,400,18000,9400,,
30,top,86,12900,-7300,B,-1300,400,18000,9400,,
30,top,87,14300,-7300,B,-1300,400,18000,9400,,
30,top,88,15700,-7300,B,-1300,400,18000,9400,,
30,top,89,400,-8000,F,-1300,400,18000,9400,,
30,top,90,1800,-8000,F,-1300,400,18000,9400,,
30,top,91,13600,-8000,B,-1300,400,18000,9400,,
30,top,92,15000,-8000,B,-1300,400,18000,9400,,
30,top,93,-300,-8700,F,-1300,400,18000,9400,,
30,top,94,1100,-8700,F,-1300,400,18000,9400,,
30,top,95,2500,-8700,F,-1300,400,18000,9400,,
30,top,96,12900,-8700,B,-1300,400,18000,9400,,
30,top,97,14300,-8700,B,-1300,400,18000,9400,,
30,top,98,15700,-8700,B,-1300,400,18000,9400,,
30,middle,1,0,0,F,-1700,300,18000,11000,,
30,middle,2,1400,0,F,-1700,300,18000,11000,,
30,middle,3,13200,0,B,-1700,300,18000,11000,,
30,middle,4,14600,0,B,-1700,300,18000,11000,,
30,middle,5,-700,-700,F,-1700,300,18000,11000,,
30,middle,6,700,-700,F,-1700,300,18000,11000,,
30,middle,7,2100,-700,F,-1700,300,18000,11000,,
30,middle,8,12500,-700,B,-1700,300,18000,11000,,
30,middle,9,13900,-700,B,-1700,300,18000,11000,,
30,middle,10,15300,-700,B,-1700,300,18000,11000,,
30,middle,11,0,-1400,F,-1700,300,18000,11000,,
30,middle,12,1400,-1400,F,-1700,300,18000,11000,,
30,middle,13,13200,-1400,B,-1700,300,18000,11000,,
30,middle,14,14600,-1400,B,-1700,300,18000,11000,,
30,middle,15,-700,-2100,F,-1700,300,18000,11000,,
30,middle,16,700,-2100,F,-1700,300,18000,11000,,
30,middle,17,2100,-2100,F,-1700,300,18000,11000,,
30,middle,18,12500,-2100,B,-1700,300,18000,11000,,
30,middle,19,13900,-2100,B,-1700,300,18000,11000,,
30,middle,20,15300,-2100,B,-1700,300,18000,11000,,
30,middle,21,0,-2800,F,-1700,300,18000,11000,,
30,middle,22,1400,-2800,F,-1700,300,18000,11000,,
30,middle,23,13200,-2800,B,-1700,300,18000,11000,,
30,middle,24,14600,-2800,B,-1700,300,18000,11000,,
30,middle,25,-700,-3500,F,-1700,300,18000,11000,,
30,middle,26,700,-3500,F,-1700,300,18000,11000,,
30,middle,27,13900,-3500,B,-1700,300,18000,11000,,
30,middle,28,15300,-3500,B,-1700,300,18000,11000,,
30,middle,29,2400,-3800,G,-1700,300,18000,11000,,
30,middle,30,3800,-3800,G,-1700,300,18000,11000,,
30,middle,31,5200,-3800,G,-1700,300,18000,11000,,
30,middle,32,6600,-3800,G,-1700,300,18000,11000,,
30,middle,33,8000,-3800,G,-1700,300,18000,11000,,
30,middle,34,9400,-3800,G,-1700,300,18000,11000,,
30,middle,35,10800,-3800,G,-1700,300,18000,11000,,
30,middle,36,12200,-3800,G,-1700,300,18000,11000,,
30,middle,37,0,-4200,F,-1700,300,18000,11000,,
30,middle,38,14600,-4200,B,-1700,300,18000,11000,,
30,middle,39,1700,-4500,G,-1700,300,18000,11000,,
30,middle,40,3100,-4500,G,-1700,300,18000,11000,,
30,middle,41,4500,-4500,G,-1700,300,18000,11000,,
30,middle,42,5900,-4500,G,-1700,300,18000,11000,,
30,middle,43,7300,-4500,G,-1700,300,18000,11000,,
30,middle,44,8700,-4500,G,-1700,300,18000,11000,,
30,middle,45,10100,-4500,G,-1700,300,18000,11000,,
30,middle,46,11500,-4500,G,-1700,300,18000,11000,,
30,middle,47,12900,-4500,G,-1700,300,18000,11000,,
30,middle,48,1000,-5200,G,-1700,300,18000,11000,,
30,middle,49,2400,-5200,G,-1700,300,18000,11000,,
30,middle,50,3800,-5200,G,-1700,300,18000,11000,,
30,middle,51,5200,-5200,G,-1700,300,18000,11000,,
30,middle,52,6600,-5200,G,-1700,300,18000,11000,,
30,middle,53,8000,-5200,G,-1700,300,18000,11000,,
30,middle,54,9400,-5200,G,-1700,300,18000,11000,,
30,middle,55,10800,-5200,G,-1700,300,18000,11000,,
30,middle,56,12200,-5200,G,-1700,300,18000,11000,,
30,middle,57,13600,-5200,G,-1700,300,18000,11000,,
30,middle,58,1700,-5900,G,-1700,300,18000,11000,,
30,middle,59,3100,-5900,G,-1700,300,18000,11000,,
30,middle,60,4500,-5900,G,-1700,300,18000,11000,,
30,middle,61,5900,-5900,G,-1700,300,18000,11000,,
30,middle,62,7300,-5900,G,-1700,300,18000,11000,,
30,middle,63,8700,-5900,G,-1700,300,18000,11000,,
30,middle,64,10100,-5900,G,-1700,300,18000,11000,,
30,middle,65,11500,-5900,G,-1700,300,18000,11000,,
30,middle,66,12900,-5900,G,-1700,300,18000,11000,,
30,middle,67,0,-6200,E,-1700,300,18000,11000,,
30,middle,68,14600,-6200,C,-1700,300,18000,11000,,
30,middle,69,2400,-6600,G,-1700,300,18000,11000,,
30,middle,70,3800,-6600,G,-1700,300,18000,11000,,
30,middle,71,5200,-6600,G,-1700,300,18000,11000,,
30,middle,72,6600,-6600,G,-1700,300,18000,11000,,
30,middle,73,8000,-6600,G,-1700,300,18000,11000,,
30,middle,74,9400,-6600,G,-1700,300,18000,11000,,
30,middle,75,10800,-6600,G,-1700,300,18000,11000,,
30,middle,76,12200,-6600,G,-1700,300,18000,11000,,
30,middle,77,-700,-6900,E,-1700,300,18000,11000,,
30,middle,78,700,-6900,E,-1700,300,18000,11000,,
30,middle,79,13900,-6900,C,-1700,300,18000,11000,,
30,middle,80,15300,-6900,C,-1700,300,18000,11000,,
30,middle,81,0,-7600,E,-1700,300,18000,11000,,
30,middle,82,1400,-7600,E,-1700,300,18000,11000,,
30,middle,83,13200,-7600,C,-1700,300,18000,11000,,
30,middle,84,14600,-7600,C,-1700,300,18000,11000,,
30,middle,85,-700,-8300,E,-1700,300,18000,11000,,
30,middle,86,700,-8300,E,-1700,300,18000,11000,,
30,middle,87,2100,-8300,E,-1700,300,18000,11000,,
30,middle,88,12500,-8300,C,-1700,300,18000,11000,,
30,middle,89,13900,-8300,C,-1700,300,18000,11000,,
30,middle,90,15300,-8300,C,-1700,300,18000,11000,,
30,middle,91,0,-9000,E,-1700,300,18000,11000,,
30,middle,92,1400,-9000,E,-1700,300,18000,11000,,
30,middle,93,13200,-9000,C,-1700,300,18000,11000,,
30,middle,94,14600,-9000,C,-1700,300,18000,11000,,
30,middle,95,-700,-9700,E,-1700,300,18000,11000,,
30,middle,96,700,-9700,E,-1700,300,18000,11000,,
30,middle,97,2100,-9700,E,-1700,300,18000,11000,,
30,middle,98,12500,-9700,C,-1700,300,18000,11000,,
30,middle,99,13900,-9700,C,-1700,300,18000,11000,,
30,middle,100,15300,-9700,C,-1700,300,18000,11000,,
30,middle,101,0,-10400,E,-1700,300,18000,11000,,
30,middle,102,1400,-10400,E,-1700,300,18000,11000,,
30,middle,103,13200,-10400,C,-1700,300,18000,11000,,
30,middle,104,14600,-10400,C,-1700,300,18000,11000,,
30,bottom,1,0,0,E,-1000,300,18000,9400,,
30,bottom,2,1400,0,E,-1000,300,18000,9400,,
30,bottom,3,2800,0,E,-1000,300,18000,9400,,
30,bottom,4,13200,0,C,-1000,300,18000,9400,,
30,bottom,5,14600,0,C,-1000,300,18000,9400,,
30,bottom,6,16000,0,C,-1000,300,18000,9400,,
30,bottom,7,700,-700,E,-1000,300,18000,9400,,
30,bottom,8,2100,-700,E,-1000,300,18000,9400,,
30,bottom,9,13900,-700,C,-1000,300,18000,9400,,
30,bottom,10,15300,-700,C,-1000,300,18000,9400,,
30,bottom,11,0,-1400,E,-1000,300,18000,9400,,
30,bottom,12,1400,-1400,E,-1000,300,18000,9400,,
30,bottom,13,2800,-1400,E,-1000,300,18000,9400,,
30,bottom,14,13200,-1400,C,-1000,300,18000,9400,,
30,bottom,15,14600,-1400,C,-1000,300,18000,9400,,
30,bottom,16,16000,-1400,C,-1000,300,18000,9400,,
30,bottom,17,700,-2100,E,-1000,300,18000,9400,,
30,bottom,18,2100,-2100,E,-1000,300,18000,9400,,
30,bottom,19,13900,-2100,C,-1000,300,18000,9400,,
30,bottom,20,15300,-2100,C,-1000,300,18000,9400,,
30,bottom,21,0,-2800,E,-1000,300,18000,9400,,
30,bottom,22,1400,-2800,E,-1000,300,18000,9400,,
30,bottom,23,2800,-2800,E,-1000,300,18000,9400,,
30,bottom,24,13200,-2800,C,-1000,300,18000,9400,,
30,bottom,25,14600,-2800,C,-1000,300,18000,9400,,
30,bottom,26,16000,-2800,C,-1000,300,18000,9400,,
30,bottom,27,700,-3500,E,-1000,300,18000,9400,,
30,bottom,28,2100,-3500,E,-1000,300,18000,9400,,
30,bottom,29,13900,-3500,C,-1000,300,18000,9400,,
30,bottom,30,15300,-3500,C,-1000,300,18000,9400,,
30,bottom,31,0,-4200,E,-1000,300,18000,9400,,
30,bottom,32,1400,-4200,E,-1000,300,18000,9400,,
30,bottom,33,2800,-4200,E,-1000,300,18000,9400,,
30,bottom,34,13200,-4200,C,-1000,300,18000,9400,,
30,bottom,35,14600,-4200,C,-1000,300,18000,9400,,
30,bottom,36,16000,-4200,C,-1000,300,18000,9400,,
30,bottom,37,700,-4900,E,-1000,300,18000,9400,,
30,bottom,38,2100,-4900,E,-1000,300,18000,9400,,
30,bottom,39,13900,-4900,C,-1000,300,18000,9400,,
30,bottom,40,15300,-4900,C,-1000,300,18000,9400,,
30,bottom,41,0,-5600,E,-1000,300,18000,9400,,
30,bottom,42,1400,-5600,E,-1000,300,18000,9400,,
30,bottom,43,13200,-5600,C,-1000,300,18000,9400,,
30,bottom,44,14600,-5600,C,-1000,300,18000,9400,,
30,bottom,45,16000,-5600,C,-1000,300,18000,9400,,
30,bottom,46,3100,-5900,D,-1000,300,18000,9400,,
30,bottom,47,4500,-5900,D,-1000,300,18000,9400,,
30,bottom,48,5900,-5900,D,-1000,300,18000,9400,,
30,bottom,49,7300,-5900,D,-1000,300,18000,9400,,
30,bottom,50,8700,-5900,D,-1000,300,18000,9400,,
30,bottom,51,10100,-5900,D,-1000,300,18000,9400,,
30,bottom,52,11500,-5900,D,-1000,300,18000,9400,,
30,bottom,53,700,-6300,E,-1000,300,18000,9400,,
30,bottom,54,13900,-6300,C,-1000,300,18000,9400,,
30,bottom,55,15300,-6300,C,-1000,300,18000,9400,,
30,bottom,56,2400,-6600,D,-1000,300,18000,9400,,
30,bottom,57,3800,-6600,D,-1000,300,18000,9400,,
30,bottom,58,5200,-6600,D,-1000,300,18000,9400,,
30,bottom,59,6600,-6600,D,-1000,300,18000,9400,,
30,bottom,60,8000,-6600,D,-1000,300,18000,9400,,
30,bottom,61,9400,-6600,D,-1000,300,18000,9400,,
30,bottom,62,10800,-6600,D,-1000,300,18000,9400,,
30,bottom,63,12200,-6600,D,-1000,300,18000,9400,,
30,bottom,64,0,-7000,E,-1000,300,18000,9400,,
30,bottom,65,14600,-7000,C,-1000,300,18000,9400,,
30,bottom,66,16000,-7000,C,-1000,300,18000,9400,,
30,bottom,67,1700,-7300,D,-1000,300,18000,9400,,
30,bottom,68,3100,-7300,D,-1000,300,18000,9400,,
30,bottom,69,4500,-7300,D,-1000,300,18000,9400,,
30,bottom,70,5900,-7300,D,-1000,300,18000,9400,,
30,bottom,71,7300,-7300,D,-1000,300,18000,9400,,
30,bottom,72,8700,-7300,D,-1000,300,18000,9400,,
30,bottom,73,10100,-7300,D,-1000,300,18000,9400,,
30,bottom,74,11500,-7300,D,-1000,300,18000,9400,,
30,bottom,75,12900,-7300,D,-1000,300,18000,9400,,
30,bottom,76,15300,-7700,C,-1000,300,18000,9400,,
30,bottom,77,1000,-8000,D,-1000,300,18000,9400,,
30,bottom,78,2400,-8000,D,-1000,300,18000,9400,,
30,bottom,79,3800,-8000,D,-1000,300,18000,9400,,
30,bottom,80,5200,-8000,D,-1000,300,18000,9400,,
30,bottom,81,6600,-8000,D,-1000,300,18000,9400,,
30,bottom,82,8000,-8000,D,-1000,300,18000,9400,,
30,bottom,83,9400,-8000,D,-1000,300,18000,9400,,
30,bottom,84,10800,-8000,D,-1000,300,18000,9400,,
30,bottom,85,12200,-8000,D,-1000,300,18000,9400,,
30,bottom,86,13600,-8000,D,-1000,300,18000,9400,,
30,bottom,87,16000,-8400,C,-1000,300,18000,9400,,
30,bottom,88,300,-8700,D,-1000,300,18000,9400,,
30,bottom,89,1700,-8700,D,-1000,300,18000,9400,,
30,bottom,90,3100,-8700,D,-1000,300,18000,9400,,
30,bottom,91,4500,-8700,D,-1000,300,18000,9400,,
30,bottom,92,5900,-8700,D,-1000,300,18000,9400,,
30,bottom,93,7300,-8700,D,-1000,300,18000,9400,,
30,bottom,94,8700,-8700,D,-1000,300,18000,9400,,
30,bottom,95,10100,-8700,D,-1000,300,18000,9400,,
30,bottom,96,11500,-8700,D,-1000,300,18000,9400,,
30,bottom,97,12900,-8700,D,-1000,300,18000,9400,,
30,bottom,98,14300,-8700,D,-1000,300,18000,9400,,
3,bonus_C,1,0,0,C,-789,435,4330,4030,,
3,bonus_C,2,400,0,C,-789,435,4330,4030,,
3,bonus_C,3,800,0,C,-789,435,4330,4030,,
3,bonus_C,4,1200,0,C,-789,435,4330,4030,,
3,bonus_C,5,1600,0,C,-789,435,4330,4030,,
3,bonus_C,6,2000,0,C,-789,435,4330,4030,,
3,bonus_C,7,2400,0,C,-789,435,4330,4030,,
3,bonus_C,8,0,-400,C,-789,435,4330,4030,,
3,bonus_C,9,400,-400,C,-789,435,4330,4030,,
3,bonus_C,10,800,-400,C,-789,435,4330,4030,,
3,bonus_C,11,1200,-400,C,-789,435,4330,4030,,
3,bonus_C,12,1600,-400,C,-789,435,4330,4030,,
3,bonus_C,13,2000,-400,C,-789,435,4330,4030,,
3,bonus_C,14,2400,-400,C,-789,435,4330,4030,,
3,bonus_C,15,2800,-400,C,-789,435,4330,4030,,
3,bonus_C,16,0,-800,C,-789,435,4330,4030,,
3,bonus_C,17,400,-800,C,-789,435,4330,4030,,
3,bonus_C,18,2400,-800,C,-789,435,4330,4030,,
3,bonus_C,19,2800,-800,C,-789,435,4330,4030,,
3,bonus_C,20,0,-1200,C,-789,435,4330,4030,,
3,bonus_C,21,400,-1200,C,-789,435,4330,4030,,
3,bonus_C,22,2400,-1200,C,-789,435,4330,4030,,
3,bonus_C,23,2800,-1200,C,-789,435,4330,4030,,
3,bonus_C,24,0,-1600,C,-789,435,4330,4030,,
3,bonus_C,25,400,-1600,C,-789,435,4330,4030,,
3,bonus_C,26,800,-1600,C,-789,435,4330,4030,,
3,bonus_C,27,1200,-1600,C,-789,435,4330,4030,,
3,bonus_C,28,1600,-1600,C,-789,435,4330,4030,,
3,bonus_C,29,2000,-1600,C,-789,435,4330,4030,,
3,bonus_C,30,2400,-1600,C,-789,435,4330,4030,,
3,bonus_C,31,0,-2000,C,-789,435,4330,4030,,
3,bonus_C,32,400,-2000,C,-789,435,4330,4030,,
3,bonus_C,33,2400,-2000,C,-789,435,4330,4030,,
3,bonus_C,34,2800,-2000,C,-789,435,4330,4030,,
3,bonus_C,35,0,-2400,C,-789,435,4330,4030,,
3,bonus_C,36,400,-2400,C,-789,435,4330,4030,,
3,bonus_C,37,2400,-2400,C,-789,435,4330,4030,,
3,bonus_C,38,2800,-2400,C,-789,435,4330,4030,,
3,bonus_C,39,0,-2800,C,-789,435,4330,4030,,
3,bonus_C,40,400,-2800,C,-789,435,4330,4030,,
3,bonus_C,41,800,-2800,C,-789,435,4330,4030,,
3,bonus_C,42,1200,-2800,C,-789,435,4330,4030,,
3,bonus_C,43,1600,-2800,C,-789,435,4330,4030,,
3,bonus_C,44,2000,-2800,C,-789,435,4330,4030,,
3,bonus_C,45,2400,-2800,C,-789,435,4330,4030,,
3,bonus_C,46,2800,-2800,C,-789,435,4330,4030,,
3,bonus_C,47,0,-3200,C,-789,435,4330,4030,,
3,bonus_C,48,400,-3200,C,-789,435,4330,4030,,
3,bonus_C,49,800,-3200,C,-789,435,4330,4030,,
3,bonus_C,50,1200,-3200,C,-789,435,4330,4030,,
3,bonus_C,51,1600,-3200,C,-789,435,4330,4030,,
3,bonus_C,52,2000,-3200,C,-789,435,4330,4030,,
3,bonus_C,53,2400,-3200,C,-789,435,4330,4030,,
3,bonus_E,1,0,0,E,-789,435,4330,4030,,
3,bonus_E,2,400,0,E,-789,435,4330,4030,,
3,bonus_E,3,800,0,E,-789,435,4330,4030,,
3,bonus_E,4,1200,0,E,-789,435,4330,4030,,
3,bonus_E,5,1600,0,E,-789,435,4330,4030,,
3,bonus_E,6,2000,0,E,-789,435,4330,4030,,
3,bonus_E,7,2400,0,E,-789,435,4330,4030,,
3,bonus_E,8,0,-400,E,-789,435,4330,4030,,
3,bonus_E,9,400,-400,E,-789,435,4330,4030,,
3,bonus_E,10,800,-400,E,-789,435,4330,4030,,
3,bonus_E,11,1200,-400,E,-789,435,4330,4030,,
3,bonus_E,12,1600,-400,E,-789,435,4330,4030,,
3,bonus_E,13,2000,-400,E,-789,435,4330,4030,,
3,bonus_E,14,2400,-400,E,-789,435,4330,4030,,
3,bonus_E,15,2800,-400,E,-789,435,4330,4030,,
3,bonus_E,16,0,-800,E,-789,435,4330,4030,,
3,bonus_E,17,400,-800,E,-789,435,4330,4030,,
3,bonus_E,18,2400,-800,E,-789,435,4330,4030,,
3,bonus_E,19,2800,-800,E,-789,435,4330,4030,,
3,bonus_E,20,0,-1200,E,-789,435,4330,4030,,
3,bonus_E,21,400,-1200,E,-789,435,4330,4030,,
3,bonus_E,22,2400,-1200,E,-789,435,4330,4030,,
3,bonus_E,23,2800,-1200,E,-789,435,4330,4030,,
3,bonus_E,24,0,-1600,E,-789,435,4330,4030,,
3,bonus_E,25,400,-1600,E,-789,435,4330,4030,,
3,bonus_E,26,800,-1600,E,-789,435,4330,4030,,
3,bonus_E,27,1200,-1600,E,-789,435,4330,4030,,
3,bonus_E,28,1600,-1600,E,-789,435,4330,4030,,
3,bonus_E,29,2000,-1600,E,-789,435,4330,4030,,
3,bonus_E,30,2400,-1600,E,-789,435,4330,4030,,
3,bonus_E,31,0,-2000,E,-789,435,4330,4030,,
3,bonus_E,32,400,-2000,E,-789,435,4330,4030,,
3,bonus_E,33,2400,-2000,E,-789,435,4330,4030,,
3,bonus_E,34,2800,-2000,E,-789,435,4330,4030,,
3,bonus_E,35,0,-2400,E,-789,435,4330,4030,,
3,bonus_E,36,400,-2400,E,-789,435,4330,4030,,
3,bonus_E,37,2400,-2400,E,-789,435,4330,4030,,
3,bonus_E,38,2800,-2400,E,-789,435,4330,4030,,
3,bonus_E,39,0,-2800,E,-789,435,4330,4030,,
3,bonus_E,40,400,-2800,E,-789,435,4330,4030,,
3,bonus_E,41,800,-2800,E,-789,435,4330,4030,,
3,bonus_E,42,1200,-2800,E,-789,435,4330,4030,,
3,bonus_E,43,1600,-2800,E,-789,435,4330,4030,,
3,bonus_E,44,2000,-2800,E,-789,435,4330,4030,,
3,bonus_E,45,2400,-2800,E,-789,435,4330,4030,,
3,bonus_E,46,2800,-2800,E,-789,435,4330,4030,,
3,bonus_E,47,0,-3200,E,-789,435,4330,4030,,
3,bonus_E,48,400,-3200,E,-789,435,4330,4030,,
3,bonus_E,49,800,-3200,E,-789,435,4330,4030,,
3,bonus_E,50,1200,-3200,E,-789,435,4330,4030,,
3,bonus_E,51,1600,-3200,E,-789,435,4330,4030,,
3,bonus_E,52,2000,-3200,E,-789,435,4330,4030,,
3,bonus_E,53,2400,-3200,E,-789,435,4330,4030,,
3,Bposs_<,1,0,0,A,-3900,600,4300,4000,,
3,Bposs_<,2,-500,-200,A,-3900,600,4300,4000,,
3,Bposs_<,3,-1000,-400,A,-3900,600,4300,4000,,
3,Bposs_<,4,0,-400,A,-3900,600,4300,4000,,
3,Bposs_<,5,-1500,-600,A,-3900,600,4300,4000,,
3,Bposs_<,6,-500,-600,A,-3900,600,4300,4000,,
3,Bposs_<,7,-2000,-800,A,-3900,600,4300,4000,,
3,Bposs_<,8,-1000,-800,A,-3900,600,4300,4000,,
3,Bposs_<,9,0,-800,A,-3900,600,4300,4000,,
3,Bposs_<,10,-2500,-1000,A,-3900,600,4300,4000,,
3,Bposs_<,11,-1500,-1000,A,-3900,600,4300,4000,,
3,Bposs_<,12,-500,-1000,A,-3900,600,4300,4000,,
3,Bposs_<,13,-3000,-1200,A,-3900,600,4300,4000,,
3,Bposs_<,14,-2000,-1200,A,-3900,600,4300,4000,,
3,Bposs_<,15,-1000,-1200,A,-3900,600,4300,4000,,
3,Bposs_<,16,0,-1200,A,-3900,600,4300,4000,,
3,Bposs_<,17,-3500,-1400,A,-3900,600,4300,4000,,
3,Bposs_<,18,-2500,-1400,A,-3900,600,4300,4000,,
3,Bposs_<,19,-1500,-1400,A,-3900,600,4300,4000,,
3,Bposs_<,20,-500,-1400,A,-3900,600,4300,4000,,
3,Bposs_<,21,-3000,-1600,A,-3900,600,4300,4000,,
3,Bposs_<,22,-2000,-1600,A,-3900,600,4300,4000,,
3,Bposs_<,23,-1000,-1600,A,-3900,600,4300,4000,,
3,Bposs_<,24,0,-1600,A,-3900,600,4300,4000,,
3,Bposs_<,25,-2500,-1800,A,-3900,600,4300,4000,,
3,Bposs_<,26,-1500,-1800,A,-3900,600,4300,4000,,
3,Bposs_<,27,-500,-1800,A,-3900,600,4300,4000,,
3,Bposs_<,28,-2000,-2000,A,-3900,600,4300,4000,,
3,Bposs_<,29,-1000,-2000,A,-3900,600,4300,4000,,
3,Bposs_<,30,0,-2000,A,-3900,600,4300,4000,,
3,Bposs_<,31,-1500,-2200,A,-3900,600,4300,4000,,
3,Bposs_<,32,-500,-2200,A,-3900,600,4300,4000,,
3,Bposs_<,33,-1000,-2400,A,-3900,600,4300,4000,,
3,Bposs_<,34,0,-2400,A,-3900,600,4300,4000,,
3,Bposs_<,35,-500,-2600,A,-3900,600,4300,4000,,
3,Bposs_<,36,0,-2800,A,-3900,600,4300,4000,,
3,Bposs_>,1,0,0,A,-390,3390,4300,4000,,
3,Bposs_>,2,500,200,A,-390,3390,4300,4000,,
3,Bposs_>,3,1000,400,A,-390,3390,4300,4000,,
3,Bposs_>,4,0,400,A,-390,3390,4300,4000,,
3,Bposs_>,5,1500,600,A,-390,3390,4300,4000,,
3,Bposs_>,6,500,600,A,-390,3390,4300,4000,,
3,Bposs_>,7,2000,800,A,-390,3390,4300,4000,,
3,Bposs_>,8,1000,800,A,-390,3390,4300,4000,,
3,Bposs_>,9,0,800,A,-390,3390,4300,4000,,
3,Bposs_>,10,2500,1000,A,-390,3390,4300,4000,,
3,Bposs_>,11,1500,1000,A,-390,3390,4300,4000,,
3,Bposs_>,12,500,1000,A,-390,3390,4300,4000,,
3,Bposs_>,13,3000,1200,A,-390,3390,4300,4000,,
3,Bposs_>,14,2000,1200,A,-390,3390,4300,4000,,
3,Bposs_>,15,1000,1200,A,-390,3390,4300,4000,,
3,Bposs_>,16,0,1200,A,-390,3390,4300,4000,,
3,Bposs_>,17,3500,1400,A,-390,3390,4300,4000,,
3,Bposs_>,18,2500,1400,A,-390,3390,4300,4000,,
3,Bposs_>,19,1500,1400,A,-390,3390,4300,4000,,
3,Bposs_>,20,500,1400,A,-390,3390,4300,4000,,
3,Bposs_>,21,3000,1600,A,-390,3390,4300,4000,,
3,Bposs_>,22,2000,1600,A,-390,3390,4300,4000,,
3,Bposs_>,23,1000,1600,A,-390,3390,4300,4000,,
3,Bposs_>,24,0,1600,A,-390,3390,4300,4000,,
3,Bposs_>,25,2500,1800,A,-390,3390,4300,4000,,
3,Bposs_>,26,1500,1800,A,-390,3390,4300,4000,,
3,Bposs_>,27,500,1800,A,-390,3390,4300,4000,,
3,Bposs_>,28,2000,2000,A,-390,3390,4300,4000,,
3,Bposs_>,29,1000,2000,A,-390,3390,4300,4000,,
3,Bposs_>,30,0,2000,A,-390,3390,4300,4000,,
3,Bposs_>,31,1500,2200,A,-390,3390,4300,4000,,
3,Bposs_>,32,500,2200,A,-390,3390,4300,4000,,
3,Bposs_>,33,1000,2400,A,-390,3390,4300,4000,,
3,Bposs_>,34,0,2400,A,-390,3390,4300,4000,,
3,Bposs_>,35,500,2600,A,-390,3390,4300,4000,,
3,Bposs_>,36,0,2800,A,-390,3390,4300,4000,,
5,bonus_C,1,0,0,C,-875,425,5600,5800,,
5,bonus_C,2,550,0,C,-875,425,5600,5800,,
5,bonus_C,3,1100,0,C,-875,425,5600,5800,,
5,bonus_C,4,1650,0,C,-875,425,5600,5800,,
5,bonus_C,5,2200,0,C,-875,425,5600,5800,,
5,bonus_C,6,2750,0,C,-875,425,5600,5800,,
5,bonus_C,7,3300,0,C,-875,425,5600,5800,,
5,bonus_C,8,0,-550,C,-875,425,5600,5800,,
5,bonus_C,9,550,-550,C,-875,425,5600,5800,,
5,bonus_C,10,1100,-550,C,-875,425,5600,5800,,
5,bonus_C,11,1650,-550,C,-875,425,5600,5800,,
5,bonus_C,12,2200,-550,C,-875,425,5600,5800,,
5,bonus_C,13,2750,-550,C,-875,425,5600,5800,,
5,bonus_C,14,3300,-550,C,-875,425,5600,5800,,
5,bonus_C,15,3850,-550,C,-875,425,5600,5800,,
5,bonus_C,16,0,-1100,C,-875,425,5600,5800,,
5,bonus_C,17,550,-1100,C,-875,425,5600,5800,,
5,bonus_C,18,3300,-1100,C,-875,425,5600,5800,,
5,bonus_C,19,3850,-1100,C,-875,425,5600,5800,,
5,bonus_C,20,0,-1650,C,-875,425,5600,5800,,
5,bonus_C,21,550,-1650,C,-875,425,5600,5800,,
5,bonus_C,22,3300,-1650,C,-875,425,5600,5800,,
5,bonus_C,23,3850,-1650,C,-875,425,5600,5800,,
5,bonus_C,24,0,-2200,C,-875,425,5600,5800,,
5,bonus_C,25,550,-2200,C,-875,425,5600,5800,,
5,bonus_C,26,1100,-2200,C,-875,425,5600,5800,,
5,bonus_C,27,1650,-2200,C,-875,425,5600,5800,,
5,bonus_C,28,2200,-2200,C,-875,425,5600,5800,,
5,bonus_C,29,2750,-2200,C,-875,425,5600,5800,,
5,bonus_C,30,3300,-2200,C,-875,425,5600,5800,,
5,bonus_C,31,0,-2750,C,-875,425,5600,5800,,
5,bonus_C,32,550,-2750,C,-875,425,5600,5800,,
5,bonus_C,33,1100,-2750,C,-875,425,5600,5800,,
5,bonus_C,34,1650,-2750,C,-875,425,5600,5800,,
5,bonus_C,35,2200,-2750,C,-875,425,5600,5800,,
5,bonus_C,36,2750,-2750,C,-875,425,5600,5800,,
5,bonus_C,37,3300,-2750,C,-875,425,5600,5800,,
5,bonus_C,38,0,-3300,C,-875,425,5600,5800,,
5,bonus_C,39,550,-3300,C,-875,425,5600,5800,,
5,bonus_C,40,3300,-3300,C,-875,425,5600,5800,,
5,bonus_C,41,3850,-3300,C,-875,425,5600,5800,,
5,bonus_C,42,0,-3850,C,-875,425,5600,5800,,
5,bonus_C,43,550,-3850,C,-875,425,5600,5800,,
5,bonus_C,44,3300,-3850,C,-875,425,5600,5800,,
5,bonus_C,45,3850,-3850,C,-875,425,5600,5800,,
5,bonus_C,46,0,-4400,C,-875,425,5600,5800,,
5,bonus_C,47,550,-4400,C,-875,425,5600,5800,,
5,bonus_C,48,1100,-4400,C,-875,425,5600,5800,,
